,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,cast_id,character,credit_id,order
5032,False,2.0,550864,Acting,Manobala,Manobala,9.382,/4t48EbCeJ2urMGv7LsTfcEA68A7.jpg,43.0,"Tata Rao, Pooja's assistant",5d3ea9e634e15238fce7e69a,24.0
5033,False,2.0,550864,Acting,Sampoornesh Babu,Sampoornesh Babu,3.842,/8LUNhS7JGsv5YDIX3qBPJP3f1BI.jpg,44.0,Actor (Cameo Appearance),5d3eaa0b34e15238fce7e6dd,25.0
5034,False,2.0,550864,Acting,M. S. Chowdhary,M. S. Chowdhary,0.6,,74.0,,633cf4d66d000c007d6dcaac,26.0
5035,False,2.0,80930,Acting,Nandamuri Balakrishna,Nandamuri Balakrishna,3.988,/sVgSmSeKEM5xq25h2Fi8upPl4Ns.jpg,1.0,Chennakeshava Reddy,52fe47ea9251416c91079dcd,0.0
5036,False,1.0,80930,Acting,Shriya Saran,Shriya Saran,7.211,/ioOgKBSCJhOdKoZpg86ld7zANbf.jpg,6.0,Preeti,5f0037d0d0b434003565e8b3,1.0
5037,False,1.0,80930,Acting,Tabu,Tabu,4.417,/cvt5nvCHr1ICf5u8A2mlzLQ8LsV.jpg,7.0,Seeta,5f0037dfa284eb00389f5243,2.0
5038,False,1.0,80930,Acting,Devayani,Devayani,7.222,/p03hLBmgjmRErMXHqEDlwur45Ed.jpg,3.0,,52fe47ea9251416c91079dd5,3.0
5039,False,2.0,80930,Acting,Brahmanandam,Brahmanandam,4.864,/zh6nWEIy3l1dsZA9EDuDezq867b.jpg,2.0,,52fe47ea9251416c91079dd1,4.0
5040,False,2.0,80930,Acting,Venu Madhav,Venu Madhav,1.165,/oHuaEIJV4KVkyqjBTOxQ1ECoxgP.jpg,10.0,,618828e31c6aa70060f1f8ac,5.0
5041,False,2.0,80930,Acting,M. S. Narayana,M. S. Narayana,1.966,/1XRTmhRSOtHBVmoPfz45WxbLfFQ.jpg,11.0,,618828eb70309f002a10a288,6.0
5042,False,2.0,80930,Acting,Nagineedu Vellanki,Nagineedu Vellanki,3.147,/bqB6ri0ZPKUmzQJNcBIAjOwITu9.jpg,12.0,,618828f4fe63180027a34af6,7.0
5043,False,2.0,80930,Acting,L. B. Sriram,L. B. Sriram,1.314,/aTLYKgffXzSRbj5omN1gEfvtt3h.jpg,13.0,,61882902e74146004391cc19,8.0
5044,False,2.0,80930,Acting,Chalapathi Rao,Chalapathi Rao,3.891,/51zzAobEchxSwHI1b4tUxrVpQaz.jpg,14.0,,61882915ddd52d0061684c9d,9.0
5045,False,2.0,80930,Acting,Ahuti Prasad,Ahuti Prasad,1.68,/z0Al1VOH1O45uDQCXt6kadn9psR.jpg,15.0,,6188291fddd52d0061684d07,10.0
5046,False,2.0,80930,Acting,Fish Venkat,Fish Venkat,2.283,/rPP4bQ9fo3GMVkxNQvQVO0UbPTT.jpg,16.0,,6188292e3faba0002c49dad7,11.0
5047,False,2.0,80930,Acting,Anandaraj,Anandaraj,4.066,/gZxzckfurzV0oQOME8b1ATNoMHD.jpg,17.0,,6188294866a7c30092c6c7fe,12.0
5048,False,2.0,80930,Acting,Babloo Prithiveeraj,Babloo Prithiveeraj,8.754,/lnRXcRebSmfJaSaRqTt91o1vkhE.jpg,18.0,,61882991160e7300675198ae,13.0
5049,False,2.0,80930,Acting,Jayaprakash Reddy,Jayaprakash Reddy,1.96,/m0djrw7flYPrE77uV5ufOmywTnb.jpg,19.0,,61898166cb6db5002c36703d,14.0
5050,False,2.0,80930,Acting,Raghu Babu,Raghu Babu,5.179,/9aE6s9wqHgRcBY7wiUfkEZMgJNK.jpg,20.0,,618981701fd36f0042be6d58,15.0
5051,False,2.0,80930,Acting,Ponnambalam,Ponnambalam,4.395,/x4Y8MqXrxcxxEXME4CgifzbwiW6.jpg,21.0,,61898177ddd52d0042c19611,16.0
5052,False,2.0,80930,Acting,Ali Basha,Ali Basha,3.125,/1z0YbDqP81BD6VxeghJG7vo9Mny.jpg,22.0,,6189817ff8aee80043635afa,17.0
5053,False,2.0,531897,Acting,Srinivasa Reddy,Srinivasa Reddy,3.861,/aUMNaDeskPGyDoEGwqvBxZPnzYR.jpg,0.0,Varun,5b2f73939251416fa5003a6a,0.0
5054,False,1.0,531897,Acting,Siddhi Idnani,Siddhi Idnani,4.981,/ywLPEBJcRxkNtIQ9FwjzB59kAsJ.jpg,1.0,Pallavi,5b2f73a40e0a265599003855,1.0
5055,False,2.0,531897,Acting,Vennela Kishore,Vennela Kishore,7.624,/8a0mcxMPjD4KR15gyE5QmbDeTub.jpg,2.0,,5b2f73b69251416f64003642,2.0
5056,False,2.0,531897,Acting,Posani Krishna Murali,Posani Krishna Murali,2.396,/mJHo1EvOORv2FAK12zpFESDQfM.jpg,3.0,,5b2f73c00e0a2655af003777,3.0
5057,False,2.0,531897,Acting,Tanikella Bharani,Tanikella Bharani,3.973,/zRjr0F64Eznbliz1RvN9icj3Lq1.jpg,4.0,,5b2f73cac3a36858cb00318f,4.0
5058,False,2.0,531897,Acting,Satyam Rajesh,Satyam Rajesh,1.345,/jpOrcCfCCTcsZLnsPQi7OjN9eWJ.jpg,5.0,,5b2f73d60e0a2656df003cf3,5.0
5059,False,2.0,531897,Acting,Jayaprakash Reddy,Jayaprakash Reddy,1.96,/m0djrw7flYPrE77uV5ufOmywTnb.jpg,7.0,,5b2f73fc0e0a264281003b5b,6.0
5060,False,2.0,531897,Acting,Dhanraj Sukhram,Dhanraj Sukhram,1.148,/dPfCC00P3YT9VX6nfi9mlifEYaX.jpg,8.0,,5b2f7413c3a368571400355e,7.0
5061,False,2.0,531897,Acting,Raghu Babu,Raghu Babu,5.179,/9aE6s9wqHgRcBY7wiUfkEZMgJNK.jpg,9.0,,5b2f74240e0a265796003956,8.0
5062,False,2.0,531897,Acting,Shakalaka Shankar,Shakalaka Shankar,1.807,/8GC12tVgzCWQOwVAoqQbQmCkTLE.jpg,10.0,,5b2f742f9251416fa2003795,9.0
5063,False,1.0,531897,Acting,Sudha,Sudha,3.784,/eod26HfPLe95cxTk2ieT1YzNaSl.jpg,14.0,,5cea69c7c3a368539d1e9aac,10.0
5064,False,1.0,531897,Acting,Himaja,Himaja,3.776,/9aowz0YD4c2tWs0FC1VxF4RqbES.jpg,15.0,Divya,5cea69d00e0a266683cc9a0f,11.0
5065,False,2.0,531897,Acting,Y. Kasi Viswanath,Y. Kasi Viswanath,2.708,/sXLyWwvlfNSFfpp4PA1N5K9EuUE.jpg,16.0,,5cea6a0ec3a368539d1e9b3e,12.0
5066,False,2.0,531897,Acting,Jabardasth Apparao,Jabardasth Apparao,2.67,/khtIs6OXTTAVTdca4ujbZxVESV0.jpg,17.0,,5d00dc670e0a262d92cf7190,13.0
5067,False,1.0,531897,Acting,Sri Sudha Bhimireddy,Sri Sudha Bhimireddy,9.916,/slqG5jqj6IbufTJuN8uNakMTh3g.jpg,18.0,,601c01c38a88b2003fb88c5b,14.0
5068,False,1.0,531897,Acting,Madhumani,Madhumani,1.081,/q5YP1TW3QCdHrStDWWekLFw95jB.jpg,19.0,,61b5c5c8bd3209008884afba,15.0
5069,False,2.0,63378,Acting,Naga Chaitanya Akkineni,Naga Chaitanya Akkineni,4.438,/pcGTJvzIC3JzcfNVzdA6IHo3e8k.jpg,1002.0,Balu,52fe46a8c3a368484e09cac9,0.0
5070,False,1.0,63378,Acting,Tamannaah Bhatia,Tamannaah Bhatia,7.221,/t4WYoKiFAyO1Rhjv7O03EKmJHp4.jpg,1003.0,Maha Laksmi,52fe46a8c3a368484e09cacd,1.0
5071,False,2.0,63378,Acting,Nandu Vijay Krishna,Nandu Vijay Krishna,2.13,/z4ntPEduBCkqmci7RgrZ8xiNQ8a.jpg,1004.0,Ajith Jogi,550997a192514110cc003913,2.0
5072,False,2.0,63378,Acting,Vijayakumar,Vijayakumar,6.291,/vCgyfUV09TyWOq30Yh2xPmQ0zhi.jpg,1005.0,Balu Mahendra,550999ee92514122d2000704,3.0
5073,False,1.0,63378,Acting,K R Vijaya,K R Vijaya,7.011,/w4w3vlKbjswuzEJz3WxdyHfstxe.jpg,1006.0,Mahalakshmi,550999f8c3a36834a10017a9,4.0
5074,False,2.0,63378,Acting,Naresh,Naresh,1.529,/yT9Sgp7y8h3xhlmgzafUwlIXy1H.jpg,1007.0,Ramesh,55099a2e92514110dd003a52,5.0
5075,False,1.0,63378,Acting,Tara Alisha Berry,Tara Alisha Berry,8.816,/7xKHmHPQdQZPgjqsNnzZoGZ9Y6N.jpg,1010.0,Swapna,577098e7c3a3686a93003eee,6.0
5076,False,2.0,63378,Acting,Dharmavarupu Subramanyam,Dharmavarupu Subramanyam,1.286,/hIFs97t4snTwfnXqxZ61F3sC7I5.jpg,1013.0,John Acharya,578ff5f4925141343e004b7f,7.0
5077,False,2.0,63378,Acting,M. S. Narayana,M. S. Narayana,1.966,/1XRTmhRSOtHBVmoPfz45WxbLfFQ.jpg,1017.0,College Dean,578ff735c3a3685b50004c5f,8.0
5078,False,2.0,63378,Acting,Chitram Seenu,Chitram Seenu,1.93,/eCS28XnylQPrweJ9h5xzsa7F6EW.jpg,1014.0,,578ff6fbc3a36865eb002eb0,9.0
5079,False,2.0,63378,Acting,Praveen,Praveen,2.09,/aBegVOvddJViXAPBL5k8MXnZCYA.jpg,1015.0,,578ff7049251411cd8002d19,10.0
5080,False,2.0,63378,Acting,Thagubothu Ramesh,Thagubothu Ramesh,2.452,/1D510DdV5c4CnWkzl13zIwAshZQ.jpg,1016.0,,578ff716c3a368671a002f8d,11.0
5081,False,2.0,63378,Acting,Satyam Rajesh,Satyam Rajesh,1.345,/jpOrcCfCCTcsZLnsPQi7OjN9eWJ.jpg,1018.0,Special Appearance,578ff745c3a368669e002e1b,12.0
5082,False,2.0,63378,Acting,Jogi Krishnam Raju,Jogi Krishnam Raju,0.6,,1012.0,,578fef4f925141277b004f72,13.0
5083,False,2.0,63378,Acting,Jogi Naidu,Jogi Naidu,1.4,,1011.0,Prakash,578fef3e925141343e004860,14.0
5084,False,0.0,63378,Acting,Maryam Zakaria,Maryam Zakaria,1.467,,1024.0,"Special Appearance in ""Diyalo Diyala"" Song",5bd1d84a0e0a26619100f0fb,15.0
5085,False,1.0,63378,Acting,Meghna Naidu,Meghna Naidu,1.508,/ooUPTUD5oiQlWNBpYnBRrvZjQz9.jpg,1025.0,"Special Appearance in ""Diyalo Diyala"" Song",5bd1d8550e0a26618d00ec10,16.0
5086,False,2.0,63378,Acting,Vajja Venkata Giridhar,Vajja Venkata Giridhar,1.251,/k1hI5Gw7ep18YYLro8ax4syaGLo.jpg,1040.0,,616a8e775a99150044808d15,17.0
5087,False,1.0,588708,Acting,Ashima Narwal,Ashima Narwal,0.652,/dxGyBSS1Weadt1ydfcZL3qBdzis.jpg,2.0,Jessie,5d46bf282d1e40219bc09901,0.0
5088,False,1.0,588708,Acting,Pavani Gangireddy,Pavani Gangireddy,13.849,/r454n0MTbEQq9OOlphJWQrd1ADb.jpg,1.0,Shalini,5d46bf140f2fbd0fafefb590,1.0
5089,False,1.0,588708,Acting,Archana,Archana,4.276,/yD6PQ2jJ9KAObSP4LJFpxovkexS.jpg,8.0,Sameera,5d46c0f00f2fbd7864ef9f2c,2.0
5090,False,2.0,588708,Acting,Kabir Duhan Singh,Kabir Duhan Singh,5.103,/lAVAxFARP63oTHMYWpwHrWsXPWa.jpg,3.0,The exorcist,5d46bf38a0be280454a3efa7,3.0
5091,False,2.0,588708,Acting,Atul Kulkarni,Atul Kulkarni,8.911,/z3mRRjJfYs5C9PR4jzKsbZVKTKy.jpg,4.0,Inspector Ramesh Narayana,5d46bf482d1e403b44c1d3f5,4.0
5092,False,1.0,588708,Acting,Sudharani,Sudharani,0.688,/wimgv7IpKtoEWqLJuJQfXn5jr8T.jpg,9.0,Dr. Aradhya,5d46c10da0be280454a3f38a,5.0
5093,False,0.0,588708,Acting,Sritha Chandana,Sritha Chandana,0.6,,7.0,Amy,5d46bfe70f2fbd0fa0efc200,6.0
5094,False,2.0,588708,Acting,Abhinav Gomatam,Abhinav Gomatam,2.188,/vRBY5Xw1aBaYmj61NfiYvS3Vbfb.jpg,5.0,Abhi,5d46bfb00f2fbd0fa0efc1b3,7.0
5095,False,0.0,588708,Acting,Abhishek Maharshi,Abhishek Maharshi,0.6,,6.0,Mojo,5d46bfbfa0be280014a52f9e,8.0
5096,False,0.0,588708,Acting,Vimal Krishna,Vimal Krishna,0.6,,20.0,Rajeev,5d92a9f3af2da8001b519279,9.0
5097,False,2.0,588708,Acting,Sameer Hasan,Sameer Hasan,0.753,/mNKhHh2OSejWrEXNzPVkF7pnWRr.jpg,29.0,Doctor,6045ca7a50733c0045e8e67d,10.0
5098,False,2.0,371363,Acting,Mahesh Babu,Mahesh Babu,4.094,/6iruxCS4CsOpzAxgfl2ikCEYWCo.jpg,5.0,Ajay,5663a7459251412ac400642e,0.0
5099,False,1.0,371363,Acting,Samantha Ruth Prabhu,Samantha Ruth Prabhu,7.128,/iGQ0AT1bNULlrJwSOGSRqLDSfGG.jpg,8.0,NRI from London,5663a76ac3a3682bd8006ced,1.0
5100,False,1.0,371363,Acting,Kajal Agarwal,Kajal Agarwal,9.526,/wDzYjnDRNzyigCPBEwc9gf1hZ0Q.jpg,6.0,Kasi Annapurna,5663a74dc3a3682be9006a43,2.0
5101,False,1.0,371363,Acting,Pranitha Subhash,Pranitha Subhash,2.601,/nYTdnt5wHIYHa0hK95ZNwsx2mdd.jpg,7.0,Ajay's Cousin,5663a756c3a3682bcd0063df,3.0
5102,False,2.0,371363,Acting,Sathyaraj,Sathyaraj,4.01,/lnlBZ7V3K3Z3OIsjCd0zkKx26L3.jpg,9.0,Ajay's Father,5663a785c3a3682be9006a52,4.0
5103,False,1.0,371363,Acting,Jayasudha,Jayasudha,3.773,/xOP3pYlrqyBw5x9CDEMkYXPzpNu.jpg,10.0,Pranitha's Mother,5663a78fc3a3682bde005ec6,5.0
5104,False,1.0,371363,Acting,Revathi,Revathi,2.73,/sXS4erG255VJlP7XYAduNBNPyDL.jpg,11.0,Ajay's Mother,5663a7a69251412ac4006441,6.0
5105,False,2.0,371363,Acting,Tanikella Bharani,Tanikella Bharani,3.973,/zRjr0F64Eznbliz1RvN9icj3Lq1.jpg,12.0,Sathyaraj's Friend,5663a7b0c3a3682c01006506,7.0
5106,False,2.0,371363,Acting,Naresh,Naresh,1.529,/yT9Sgp7y8h3xhlmgzafUwlIXy1H.jpg,13.0,,5663a7cbc3a3682bde005ed5,8.0
5107,False,1.0,371363,Acting,Tulasi,Tulasi,6.632,/oETAXn9y9YZ6yvCZFvzOcHBImr0.jpg,14.0,Sayaji Shinde's Wife,5663a7e5c3a3682bde005ede,9.0
5108,False,2.0,371363,Acting,Rao Ramesh,Rao Ramesh,2.892,/jzO0wN21tEcmz0haekvliQU91JM.jpg,15.0,Pranitha's Father,57b04dc1925141235d003ad4,10.0
5109,False,2.0,371363,Acting,Sayaji Shinde,Sayaji Shinde,3.048,/r4VBYop4XktGuSZ0wozRqJbEzMH.jpg,16.0,Rao Ramesh's Brother,57b04df29251411b3b001c9b,11.0
5110,False,2.0,371363,Acting,Subhalekha Sudhakar,Subhalekha Sudhakar,5.778,/euDijVOTT0dbI3mWBOvU4q4RCk1.jpg,17.0,Kasi Annapurna's Father,57b04e95c3a3682cc6002113,12.0
5111,False,2.0,371363,Acting,Jayaprakash Reddy,Jayaprakash Reddy,1.96,/m0djrw7flYPrE77uV5ufOmywTnb.jpg,18.0,,59ca9124c3a36803b700ea9e,13.0
5112,False,1.0,371363,Acting,Saranya Ponvannan,Saranya Ponvannan,7.312,/iFKB2AQi0iL78HykQlaSFLxErfA.jpg,19.0,Ajay's Relative,5adad7a89251410ac7005691,14.0
5113,False,1.0,371363,Acting,Easwari Rao,Easwari Rao,5.435,/fjyvQ45YZcovy2Egj2eux8UiuHU.jpg,20.0,Naresh's Wife,5adad7c00e0a261439005f9a,15.0
5114,False,2.0,371363,Acting,Nassar,Nassar,4.896,/ix6L5OdJ9eQMPW4MF4OkIdeOnlo.jpg,21.0,Ajay's Relative,5adad7d5c3a36803fa005059,16.0
5115,False,1.0,371363,Acting,Pavani Gangireddy,Pavani Gangireddy,13.849,/r454n0MTbEQq9OOlphJWQrd1ADb.jpg,29.0,Mahesh Babu's sister,5b0814c70e0a267b8a006bfa,17.0
5116,False,1.0,371363,Acting,Saranya Ponvannan,Saranya Ponvannan,7.312,/iFKB2AQi0iL78HykQlaSFLxErfA.jpg,32.0,,6261055d3d745415a414ab98,18.0
5117,False,2.0,371363,Acting,Subhalekha Sudhakar,Subhalekha Sudhakar,5.778,/euDijVOTT0dbI3mWBOvU4q4RCk1.jpg,33.0,,62610562e61e6d00a7a61cbd,19.0
5118,False,2.0,371363,Acting,Nassar,Nassar,4.896,/ix6L5OdJ9eQMPW4MF4OkIdeOnlo.jpg,34.0,,62610568322b2b00a106da25,20.0
5119,False,2.0,371363,Acting,Vennela Kishore,Vennela Kishore,7.624,/8a0mcxMPjD4KR15gyE5QmbDeTub.jpg,35.0,,6261057f3d745415a414abaf,21.0
5120,False,1.0,371363,Acting,Rohini Hattangadi,Rohini Hattangadi,7.948,/tJFxSFomGgnujCXFBPpyJGkwo8c.jpg,36.0,,626105877caa4714b4d912f7,22.0
5121,False,2.0,371363,Acting,Krishna Bhagavan,Krishna Bhagavan,3.412,/xR3Wy7HT98ZhbizA88pKfLx05Bf.jpg,37.0,,62610590d1a893009caafc38,23.0
5122,False,2.0,371363,Acting,Posani Krishna Murali,Posani Krishna Murali,2.396,/mJHo1EvOORv2FAK12zpFESDQfM.jpg,38.0,,62610596dfaae932d329d52b,24.0
5123,False,2.0,371363,Acting,Tanikella Bharani,Tanikella Bharani,3.973,/zRjr0F64Eznbliz1RvN9icj3Lq1.jpg,39.0,,626105ac7caa4714b5f2e3a7,25.0
5124,False,1.0,371363,Acting,Rajitha,Rajitha,2.184,/hJboXrXGnLff4Prqut67stRJNml.jpg,40.0,,626105b97776f012fbf3e8f3,26.0
5125,False,1.0,371363,Acting,Chandini Chowdary,Chandini Chowdary,2.98,/fdTnr31mXvexy7r6qobEYt3VPNk.jpg,41.0,,626105c914956500502e6308,27.0
5126,False,2.0,434395,Acting,Nandamuri Balakrishna,Nandamuri Balakrishna,3.988,/sVgSmSeKEM5xq25h2Fi8upPl4Ns.jpg,0.0,Gautamiputra Satakarni,587b981bc3a368426e00329c,0.0
5127,False,1.0,434395,Acting,Shriya Saran,Shriya Saran,7.211,/ioOgKBSCJhOdKoZpg86ld7zANbf.jpg,1.0,Vashishthee Devi,587b9823c3a3684a650105b2,1.0
5128,False,1.0,434395,Acting,Hema Malini,Hema Malini,3.347,/lngiYXzpT6UvRTeRCQncJPJz4UH.jpg,2.0,Gautami Balashri,587b982dc3a3684a9e00f3f8,2.0
5129,False,2.0,434395,Acting,Shivaraj Kumar,Shivaraj Kumar,1.22,/aOQ6tjRLjMReW8Pig9PjJaudl5b.jpg,5.0,Kalahasteeshwara (cameo appearance),5b068ec99251410d86009c5d,3.0
5130,False,2.0,434395,Acting,Kabir Bedi,Kabir Bedi,10.903,/69kagqAmZuKE9vwuUwBER9TNbpv.jpg,6.0,Nahapana,5b068ed7c3a3684cad009cb2,4.0
5131,False,2.0,434395,Acting,Milind Gunaji,Milind Gunaji,2.998,/8KJ8YEgbi7mb0YvZj8XVpDSB1Xq.jpg,7.0,Kanjira,5b068ee89251410da200a7ca,5.0
5132,False,0.0,434395,Acting,David Manucharov,David Manucharov,0.6,,8.0,Demetrius,5b068ef40e0a26054a009866,6.0
5133,False,2.0,434395,Acting,Ravi Prakash,Ravi Prakash,2.451,/1F6m5xHOnjhS3RryLPdWYjpshZ0.jpg,9.0,Gandaraya,5b068f079251410d9b007e07,7.0
5134,False,2.0,434395,Acting,Tanikella Bharani,Tanikella Bharani,3.973,/zRjr0F64Eznbliz1RvN9icj3Lq1.jpg,3.0,Deva Dattudu,587b986492514141010051e4,8.0
5135,False,2.0,434395,Acting,Subhalekha Sudhakar,Subhalekha Sudhakar,5.778,/euDijVOTT0dbI3mWBOvU4q4RCk1.jpg,10.0,,5b068f239251410dd1008029,9.0
5136,False,2.0,434395,Acting,Anand Ramaraju,Anand Ramaraju,1.4,/reEUpCVdxZLv5qAR1FZCZhE9OpV.jpg,37.0,,6190c94363a695002b1f2977,10.0
5137,False,2.0,208417,Acting,Gopichand,Gopichand,4.62,/faFnhPCmtdL6qKhroiyHjgS8lqN.jpg,1.0,Goutham Kumar,52fe4d4ac3a368484e1e129b,0.0
5138,False,1.0,208417,Acting,Taapsee Pannu,Taapsee Pannu,8.426,/u9Gwg3J0bdczTPunP8qoWK2Vhu4.jpg,9.0,Srinidhi,53ab1afc0e0a267612000288,1.0
5139,False,2.0,208417,Acting,Suman Talwar,Suman Talwar,18.967,/p8hY2ZtAuZRx7LMpimQa5wCYG60.jpg,3.0,Satyanarayana Varma,52fe4d4ac3a368484e1e12a3,2.0
5140,False,2.0,208417,Acting,Ali Basha,Ali Basha,3.125,/1z0YbDqP81BD6VxeghJG7vo9Mny.jpg,4.0,Khayamat Raju,52fe4d4ac3a368484e1e12a7,3.0
5141,False,2.0,208417,Acting,Shakti Kapoor,Shakti Kapoor,6.753,/a7LjjoGOhUXXXLsVZlSjjAx8BoW.jpg,5.0,Sultan,52fe4d4ac3a368484e1e12ab,4.0
5142,False,1.0,381677,Acting,Lakshmi Manchu,Lakshmi Manchu,3.405,/nbUDa8bVFlkYWiuhwkMSxNfPJFM.jpg,0.0,Shruthi,56b7c235c3a36848160079e7,0.0
5143,False,2.0,381677,Acting,Adivi Sesh,Adivi Sesh,5.625,/vWvU1qlpGGrCsdox0pAJ6Gns4Bp.jpg,6.0,Venkat,56b7c2afc3a36806fc00cdce,1.0
5144,False,2.0,381677,Acting,Madhunandan,Madhunandan,1.96,/mgdaJCVzD5XczMcYQj9xpFbKiiJ.jpg,11.0,Viju,5e3d5bf90c2710001379509b,2.0
5145,False,2.0,381677,Acting,Brahmanandam,Brahmanandam,4.864,/zh6nWEIy3l1dsZA9EDuDezq867b.jpg,2.0,Brahmi,56b7c2519251410776002743,3.0
5146,False,2.0,381677,Acting,Prabhakar,Prabhakar,6.086,/82ZArziu8gJ1gVamzlcXjedeOFq.jpg,18.0,Katam,5e3d5ecf0c271000187967ef,4.0
5147,False,1.0,381677,Acting,Pragathi Mahavadi,Pragathi Mahavadi,3.086,/9v63JB33LMkfR90raHu9O1iHZOQ.jpg,13.0,Jyothilakshmi,5e3d5dc798f1f100140cf6ae,5.0
5148,False,2.0,381677,Acting,Prudhviraj,Prudhviraj,1.166,/fF5zEdi65qeyClLhjIuCmT5LdFb.jpg,12.0,,5e3d5d569603310015e988ec,6.0
5149,False,1.0,381677,Acting,Taapsee Pannu,Taapsee Pannu,8.426,/u9Gwg3J0bdczTPunP8qoWK2Vhu4.jpg,9.0,Special Appearance,5b069c13c3a3684ca60079e6,7.0
5150,False,2.0,381677,Acting,Ravi Teja,Ravi Teja,7.643,/5a9g645O30Qzhe3VFjvkhjnNfm2.jpg,10.0,Special Appearance,5ddf71630cd44600143146a8,8.0
5151,False,2.0,381677,Acting,Nagarjuna Akkineni,Nagarjuna Akkineni,2.43,/i42K59YZY2NbNfqxfo78YoFz6Bv.jpg,14.0,Special Appearance,5e3d5ded0c2710001a7a488a,9.0
5152,False,2.0,381677,Acting,Rana Daggubati,Rana Daggubati,2.031,/dCQE1CoWWc6RoXUTxOKjAXO8KDr.jpg,15.0,Special Appearance,5e3d5df943250f0013ca104f,10.0
5153,False,2.0,381677,Acting,Nani,Nani,4.295,/4hk5PkN3YHrkIxme0bdrGhNslpn.jpg,16.0,Special Appearance,5e3d5e030c2710001a7a48bb,11.0
5154,False,2.0,381677,Acting,Silambarasan,Silambarasan,2.945,/1T35CiKVldfxElZfQqaoN6GhvuU.jpg,17.0,Special Appearance,5e3d5e3243250f0017c977ab,12.0
5155,False,2.0,381677,Acting,Giri Babu,Giri Babu,2.419,/rOwTKoZGqAnh1jPCpPnn7ccAT0i.jpg,19.0,,5e3d5fa50c2710001579811e,13.0
5156,False,2.0,381677,Acting,Prabhas Sreenu,Prabhas Sreenu,4.505,/nggCOeeye2bNm1tTodz0cgJPL2W.jpg,20.0,,5e3d631e9603310015e99007,14.0
5157,False,2.0,381677,Acting,Narsing Yadav,Narsing Yadav,0.988,/6XXilySySycI5Zf6jhGQgHzHgEz.jpg,21.0,Babji,5e3d648198f1f100180de7d1,15.0
5158,False,2.0,381677,Acting,Navdeep,Navdeep,4.571,/zwkvWrtFNxflU3eQrX7xwXZEoZk.jpg,22.0,Special Appearance,5e3d66609603310019e983e8,16.0
5159,False,2.0,381677,Acting,Jayaprakash Reddy,Jayaprakash Reddy,1.96,/m0djrw7flYPrE77uV5ufOmywTnb.jpg,23.0,,5e3d6a7a43250f0015cad683,17.0
5160,False,2.0,381677,Acting,Manchu Manoj,Manchu Manoj,4.69,/eNIxi8fVrv97VAhwPFiw6iSU2Y1.jpg,24.0,Special Appearance,5e3d6b230c27100013799423,18.0
5161,False,2.0,381677,Acting,Sushanth,Sushanth,1.116,/mN2TjZ3r5HIzMd67ObfxqpuRsqC.jpg,25.0,Special Appearance,5e5a72dd357c00001626ec03,19.0
5162,False,2.0,531420,Acting,Ravi Teja,Ravi Teja,7.643,/5a9g645O30Qzhe3VFjvkhjnNfm2.jpg,1.0,Ravi,5b2badcc0e0a260856006a06,0.0
5163,False,2.0,531420,Acting,Vineeth Radhakrishnan,Vineeth Radhakrishnan,36.011,/dvni43nbWY6J6DPh4W6CyE5oiiW.jpg,8.0,Venkat,5b45bc3092514168fc002907,1.0
5164,False,2.0,531420,Acting,Ali Basha,Ali Basha,3.125,/1z0YbDqP81BD6VxeghJG7vo9Mny.jpg,9.0,Balu,5b45bc4592514168ff002f04,2.0
5165,False,2.0,531420,Acting,Siva Reddy,Siva Reddy,0.6,,10.0,Venu,5b45bd1a0e0a266074002dc4,3.0
5166,False,1.0,531420,Acting,Meena,Meena,2.951,/vMawuuT7VCeeJuBqpkm5siuWPij.jpg,11.0,Anjali,5b45bdeac3a3684f1c002c6f,4.0
5167,False,2.0,531420,Acting,Prakash Raj,Prakash Raj,9.536,/QbWfctGpZFmnZySUGYIq2sq5sj.jpg,12.0,"Anjali's father, train driver",5b45bdfa92514168a400209b,5.0
5168,False,2.0,531420,Acting,Sai Kumar,Sai Kumar,4.178,/Xq5VNf8rPgQF0tuQLjl5YwHPoc.jpg,13.0,Anjali's Brother,5b45be0c925141690d002f3f,6.0
5169,False,2.0,531420,Acting,Narra Venkateswara Rao,Narra Venkateswara Rao,3.06,/dhpd7PAY06hhHDDOEsLIUFFTMQZ.jpg,14.0,"Ravi's father, a bike mechanic",5b45be1a92514168c6002794,7.0
5170,False,2.0,531420,Acting,M. S. Narayana,M. S. Narayana,1.966,/1XRTmhRSOtHBVmoPfz45WxbLfFQ.jpg,15.0,"Yallamanda, Balu's father, a chef",5b45be26c3a3684ef800337d,8.0
5171,False,2.0,531420,Acting,L. B. Sriram,L. B. Sriram,1.314,/aTLYKgffXzSRbj5omN1gEfvtt3h.jpg,16.0,"Hanumayya, Venu's father, a Washerman",5b45be31c3a3684efe002722,9.0
5172,False,2.0,531420,Acting,Mahendran,Mahendran,1.905,/eqv9gaikHJkzrTA78VdWxVcnbyo.jpg,17.0,Tea Boy,5b45be7792514168a20022f8,10.0
5173,False,2.0,1034215,Acting,Rajendra Prasad,Rajendra Prasad,3.07,/7gULhpyEXjh5D8D8FMkgo30H6vj.jpg,1.0,,634515e171ffdf00825eb537,0.0
